id,from_id,date
6596,-193801345,03.08.2020
6598,382725519,03.08.2020
6601,18381257,03.08.2020
6602,183423107,03.08.2020
6604,18326550,03.08.2020
6608,308059412,04.08.2020
6613,3488993,04.08.2020
6744,148663094,11.08.2020
7216,326216384,07.09.2020
6576,320987381,03.08.2020
6577,326726083,03.08.2020
6581,8490390,03.08.2020
6605,76914712,04.08.2020
6573,-197193164,03.08.2020
6544,425898310,31.07.2020
6546,83618008,31.07.2020
6547,234009,31.07.2020
6548,18260780,31.07.2020
6549,105187696,31.07.2020
6550,227942340,31.07.2020
6551,559500385,31.07.2020
6552,479501170,31.07.2020
6553,183443984,31.07.2020
6554,339027657,31.07.2020
6555,22493013,31.07.2020
6560,679570,01.08.2020
6525,51250692,30.07.2020
6526,485328278,30.07.2020
6527,56530919,30.07.2020
6528,44130832,30.07.2020
6530,1569721,30.07.2020
6531,6145059,30.07.2020
6514,9292269,29.07.2020
6515,425898310,29.07.2020
6516,258660962,29.07.2020
6518,422037341,29.07.2020
6519,247340906,29.07.2020
6520,54464871,29.07.2020
6559,471530781,01.08.2020
7463,599702589,28.09.2020
6500,171893393,28.07.2020
6484,101637840,27.07.2020
6488,273080960,27.07.2020
6489,56530919,27.07.2020
6476,44130832,27.07.2020
6477,5557085,27.07.2020
6450,5396765,24.07.2020
6451,154522988,24.07.2020
6452,14416133,24.07.2020
6453,5533250,24.07.2020
6454,398937159,24.07.2020
6455,273080960,24.07.2020
6460,96503035,24.07.2020
6474,-184699847,27.07.2020
6444,27461575,24.07.2020
6446,84182528,24.07.2020
6470,509464718,26.07.2020
6473,344380127,27.07.2020
6439,9510620,23.07.2020
6440,2760824,23.07.2020
6467,6031495,25.07.2020
6432,485328278,22.07.2020
6433,43852058,22.07.2020
6434,188773348,22.07.2020
6411,158707448,20.07.2020
6412,29253422,20.07.2020
6413,36123922,20.07.2020
6415,518589175,20.07.2020
6416,8490390,20.07.2020
6417,5560652,20.07.2020
6418,261436557,20.07.2020
6419,27308244,20.07.2020
6420,22714411,20.07.2020
6421,166728463,20.07.2020
6423,494813114,21.07.2020
6435,273080960,22.07.2020
6414,8490390,20.07.2020
6372,270874250,19.07.2020
6385,118161509,19.07.2020
6386,328889119,19.07.2020
6394,442480138,19.07.2020
6395,165216661,19.07.2020
6426,112601340,21.07.2020
6352,231643296,17.07.2020
6353,214499304,17.07.2020
6358,538361125,17.07.2020
6360,593565444,17.07.2020
6364,180660262,18.07.2020
6365,20721103,18.07.2020
6349,560667001,17.07.2020
6356,44341959,17.07.2020
6359,372490583,17.07.2020
6399,599702589,19.07.2020
6334,1332,16.07.2020
6335,45281763,16.07.2020
6336,247340906,16.07.2020
6343,199719138,16.07.2020
6322,5787586,15.07.2020
6329,169564175,15.07.2020
6367,357786760,18.07.2020
6311,330172668,15.07.2020
6315,6687012,15.07.2020
6316,525837908,15.07.2020
6319,868418,15.07.2020
6320,5396765,15.07.2020
6330,484002030,16.07.2020
6293,136857188,14.07.2020
6297,4065393,14.07.2020
6298,181019684,14.07.2020
6346,152993394,17.07.2020
6258,425898310,13.07.2020
6259,565236027,13.07.2020
6260,868418,13.07.2020
6262,502699013,13.07.2020
6263,105366812,13.07.2020
6264,1569721,13.07.2020
6266,42742939,13.07.2020
6267,13894786,13.07.2020
6269,487774386,13.07.2020
6270,216651514,13.07.2020
6271,560667001,13.07.2020
6272,410277448,13.07.2020
6280,107714014,13.07.2020
6286,32975485,14.07.2020
6288,13539515,14.07.2020
6290,439191697,14.07.2020
6300,249062221,15.07.2020
6301,249062221,15.07.2020
6303,313990048,15.07.2020
6691,15584607,07.08.2020
6248,318474530,12.07.2020
6249,99949353,12.07.2020
6250,91631130,13.07.2020
6299,182625786,14.07.2020
6230,459858895,11.07.2020
6345,199719138,16.07.2020
6208,580100846,10.07.2020
6209,333172848,10.07.2020
6211,218721794,10.07.2020
6218,36113426,10.07.2020
6220,10744571,10.07.2020
6223,22493013,10.07.2020
6227,494813114,10.07.2020
6243,379207371,11.07.2020
6244,39371033,11.07.2020
6566,178540075,01.08.2020
6180,36113426,09.07.2020
6182,56006951,09.07.2020
6187,166728463,09.07.2020
6194,522201190,10.07.2020
6165,231643296,08.07.2020
6166,157220010,08.07.2020
6168,56530919,08.07.2020
6172,263163824,08.07.2020
6174,392257524,08.07.2020
6175,138490289,09.07.2020
6149,56530919,08.07.2020
6171,89569714,08.07.2020
6092,6593694,08.07.2020
6133,13592748,08.07.2020
6143,319578627,08.07.2020
6144,135519796,08.07.2020
6148,267726962,08.07.2020
6162,50877897,08.07.2020
6169,199493900,08.07.2020
6191,238207369,09.07.2020
6055,442930602,06.07.2020
6056,18260780,06.07.2020
6057,36113426,06.07.2020
6058,44813171,06.07.2020
6060,679570,06.07.2020
6067,15420949,06.07.2020
6070,135519796,06.07.2020
6071,188773348,06.07.2020
6075,56006951,06.07.2020
6080,479565867,06.07.2020
6629,447613168,05.08.2020
6046,14669187,06.07.2020
6032,442930602,04.07.2020
6039,503541072,04.07.2020
6016,223476520,03.07.2020
6017,272097491,03.07.2020
6018,169564175,03.07.2020
6019,330045625,03.07.2020
6020,487774386,03.07.2020
6021,98858846,03.07.2020
6023,868418,03.07.2020
6024,296062832,03.07.2020
6010,51639438,03.07.2020
6050,118161509,06.07.2020
6000,43136387,02.07.2020
6001,56530919,02.07.2020
5972,394246586,01.07.2020
5973,510196661,01.07.2020
5974,483771142,01.07.2020
5975,43852058,01.07.2020
5976,13402749,01.07.2020
5977,11817496,01.07.2020
5981,353356477,01.07.2020
5982,112601340,01.07.2020
5988,14364772,01.07.2020
5990,339530295,01.07.2020
5991,7942900,01.07.2020
5993,216651514,01.07.2020
5999,604156109,02.07.2020
6002,12140378,02.07.2020
6572,407760761,02.08.2020
5968,56006951,01.07.2020
6362,189978061,17.07.2020
5989,170940872,01.07.2020
5992,7942900,01.07.2020
5928,868418,29.06.2020
5929,580782826,29.06.2020
5930,36123922,29.06.2020
5931,44966468,29.06.2020
5932,22708247,29.06.2020
5937,411585992,29.06.2020
5938,284420521,29.06.2020
5940,31093191,29.06.2020
5952,30212712,29.06.2020
5953,440130247,29.06.2020
5954,188773348,29.06.2020
5959,585474498,30.06.2020
5961,189978061,30.06.2020
5962,156658021,30.06.2020
5886,264498014,27.06.2020
5889,397657895,27.06.2020
5909,277806766,28.06.2020
5916,7241716,28.06.2020
5917,1983152,28.06.2020
5921,25393571,28.06.2020
5879,406295609,26.06.2020
5880,7110301,26.06.2020
5883,7826617,27.06.2020
5904,2272509,27.06.2020
5911,517547467,28.06.2020
5876,215884521,26.06.2020
5869,15889229,25.06.2020
5870,239221,25.06.2020
5871,216030159,25.06.2020
5852,318474530,24.06.2020
5853,56530919,24.06.2020
5844,482565008,23.06.2020
5845,318474530,23.06.2020
5860,45460345,24.06.2020
5831,439854497,22.06.2020
5832,70989249,22.06.2020
5833,868418,22.06.2020
5834,14669187,22.06.2020
5836,23207052,22.06.2020
5838,188773348,22.06.2020
5840,506848896,23.06.2020
5841,104345837,23.06.2020
5847,423051098,23.06.2020
5826,487774386,22.06.2020
5828,10239986,22.06.2020
5819,105253591,21.06.2020
5821,368586579,21.06.2020
5839,56530919,22.06.2020
6004,604156109,02.07.2020
6363,189978061,17.07.2020
6400,599702589,19.07.2020
6401,599702589,19.07.2020
5804,564989785,20.06.2020
5805,43852058,20.06.2020
5806,281986614,20.06.2020
5807,171797458,20.06.2020
5812,112123934,20.06.2020
6005,604156109,02.07.2020
5786,154783555,19.06.2020
5787,868418,19.06.2020
5788,146407998,19.06.2020
5790,183992792,19.06.2020
5794,264498014,19.06.2020
5813,339176191,20.06.2020
5824,2367783,22.06.2020
5906,22714411,27.06.2020
6003,604156109,02.07.2020
6006,604156109,02.07.2020
5765,112123934,19.06.2020
5766,1450421,19.06.2020
5783,172531599,19.06.2020
5796,188773348,19.06.2020
5797,188223182,20.06.2020
5798,538501251,20.06.2020
5837,580782826,22.06.2020
5881,1118842,26.06.2020
6007,604156109,02.07.2020
5862,178540075,25.06.2020
5749,13539515,17.06.2020
5750,564989785,17.06.2020
5751,220361752,17.06.2020
5753,50536401,17.06.2020
5754,196704651,17.06.2020
5755,339027657,17.06.2020
5756,7066094,17.06.2020
5757,413212286,17.06.2020
5758,68736769,17.06.2020
5759,510196661,17.06.2020
5763,237662091,18.06.2020
5907,22714411,27.06.2020
5745,104279476,17.06.2020
5735,299508761,16.06.2020
5736,381628436,16.06.2020
5737,88987209,16.06.2020
5863,178540075,25.06.2020
5723,44130832,15.06.2020
5725,434890352,15.06.2020
5730,172627912,16.06.2020
5733,2022667,16.06.2020
5743,58731500,17.06.2020
5744,16381281,17.06.2020
5893,19121077,27.06.2020
5731,268298114,16.06.2020
5739,188223182,16.06.2020
5677,398564335,12.06.2020
5679,44005129,12.06.2020
5729,189978061,15.06.2020
5811,56530919,20.06.2020
5894,19121077,27.06.2020
5715,222005843,13.06.2020
5644,12599049,11.06.2020
5645,100441699,11.06.2020
5646,171797458,11.06.2020
5647,1730856,11.06.2020
5648,225780819,11.06.2020
5649,127801858,11.06.2020
5654,584661943,11.06.2020
5716,577434608,14.06.2020
5629,83618008,10.06.2020
5630,302263755,10.06.2020
5636,484002030,10.06.2020
5637,136857188,10.06.2020
5638,5396765,10.06.2020
5661,56604893,11.06.2020
5676,546091363,12.06.2020
5918,376692716,28.06.2020
5622,580782826,10.06.2020
5625,585639715,10.06.2020
5650,333957672,11.06.2020
5615,270369719,09.06.2020
5601,216779170,08.06.2020
5602,75958719,08.06.2020
5605,408416961,08.06.2020
5606,188223182,08.06.2020
5618,496983048,09.06.2020
5598,85059803,08.06.2020
5592,98858846,07.06.2020
5596,225683896,07.06.2020
5582,20554946,06.06.2020
5585,580782826,06.06.2020
5574,373171648,05.06.2020
5575,559500385,05.06.2020
5576,112123934,05.06.2020
5579,7916023,05.06.2020
5587,27800588,06.06.2020
5570,74029482,05.06.2020
5580,424253111,06.06.2020
5560,487774386,04.06.2020
5561,98229518,04.06.2020
5562,216145929,04.06.2020
5563,485328278,04.06.2020
5567,7916023,04.06.2020
5546,20554946,03.06.2020
5547,198777156,03.06.2020
5550,325828674,03.06.2020
5589,189978061,07.06.2020
5590,189978061,07.06.2020
5640,178540075,11.06.2020
5532,373588157,03.06.2020
5594,189978061,07.06.2020
5520,169122993,02.06.2020
5499,21766756,01.06.2020
5501,265716478,01.06.2020
5506,40778210,01.06.2020
5507,5312715,01.06.2020
5509,303233689,01.06.2020
5510,70376653,01.06.2020
5517,152076969,02.06.2020
5521,81714262,02.06.2020
5495,253676618,01.06.2020
5490,51250692,30.05.2020
5473,118161509,28.05.2020
5457,8719279,27.05.2020
5458,154379498,27.05.2020
5464,503541072,27.05.2020
5466,264498014,28.05.2020
5467,313082712,28.05.2020
5468,31093191,28.05.2020
5441,36113426,26.05.2020
5442,110763261,26.05.2020
5443,34956005,26.05.2020
5445,2367783,26.05.2020
5434,221036402,25.05.2020
5435,171797458,25.05.2020
5436,34956005,25.05.2020
5414,7722928,23.05.2020
5399,286944247,22.05.2020
5400,37640761,22.05.2020
5406,522201190,22.05.2020
5421,378862456,24.05.2020
5391,442655513,22.05.2020
5392,162803091,22.05.2020
5393,484002030,22.05.2020
5394,34956005,22.05.2020
5395,3287313,22.05.2020
5410,34956005,23.05.2020
5429,462011319,25.05.2020
5430,588736492,25.05.2020
5381,547482352,22.05.2020
5384,485328278,22.05.2020
5374,560667001,21.05.2020
5375,212653548,21.05.2020
5376,208950682,21.05.2020
5377,374205717,21.05.2020
5474,178540075,28.05.2020
5595,189978061,07.06.2020
5359,425898310,19.05.2020
5424,404711923,24.05.2020
5344,5323419,19.05.2020
5345,444901481,19.05.2020
5342,125421154,19.05.2020
5347,374205717,19.05.2020
5357,169564175,19.05.2020
5316,202508352,18.05.2020
5317,162803091,18.05.2020
5318,308832058,18.05.2020
5324,430337108,18.05.2020
5361,222410316,19.05.2020
5301,254396376,18.05.2020
5299,86552218,18.05.2020
5294,3493295,17.05.2020
5289,271216966,16.05.2020
5286,18260780,16.05.2020
5291,320040755,16.05.2020
5292,236716108,16.05.2020
5327,258397964,18.05.2020
5298,442930602,17.05.2020
5263,14848130,13.05.2020
5265,949605,13.05.2020
5266,181164299,13.05.2020
5267,463626421,13.05.2020
5274,70188938,14.05.2020
5252,319976236,13.05.2020
5253,330186894,13.05.2020
5257,83618008,13.05.2020
5258,466380711,13.05.2020
5261,281214,13.05.2020
5264,34956005,13.05.2020
5278,198777156,14.05.2020
6708,358497250,08.08.2020
5245,272859920,12.05.2020
5247,74367,12.05.2020
5248,112123934,13.05.2020
5224,868418,11.05.2020
5212,6406837,11.05.2020
5202,311871689,10.05.2020
5203,319578627,10.05.2020
5204,225952863,10.05.2020
5208,9144542,10.05.2020
5209,15920562,10.05.2020
5210,181019684,10.05.2020
5213,238137484,11.05.2020
5205,308856564,10.05.2020
5198,487774386,09.05.2020
5228,442960793,11.05.2020
5192,223904709,08.05.2020
5184,272097491,08.05.2020
5185,585540420,08.05.2020
5167,250911,07.05.2020
5180,383964643,07.05.2020
5194,173064534,08.05.2020
5153,183443984,07.05.2020
5154,3564716,07.05.2020
5164,98858846,07.05.2020
5165,503541072,07.05.2020
5177,949605,07.05.2020
5179,154522988,07.05.2020
5193,318474530,08.05.2020
5148,265716478,07.05.2020
5176,450829055,07.05.2020
5139,9068175,06.05.2020
5140,216172033,06.05.2020
5141,152310820,06.05.2020
5143,271586734,06.05.2020
5145,161312693,06.05.2020
5134,255983286,05.05.2020
5136,485328278,05.05.2020
5137,291797938,05.05.2020
5142,54256245,06.05.2020
5146,228662140,06.05.2020
5109,5472158,03.05.2020
5110,1793091,03.05.2020
5113,3405008,04.05.2020
5088,250911,02.05.2020
5092,469475332,03.05.2020
5135,237487840,05.05.2020
5073,71199119,01.05.2020
5074,697477,01.05.2020
5079,560667001,02.05.2020
5080,257028864,02.05.2020
5083,575816048,02.05.2020
5091,287720470,03.05.2020
5125,146949242,05.05.2020
5162,9144542,07.05.2020
5068,585540420,01.05.2020
5069,270301314,01.05.2020
5090,118161509,02.05.2020
5060,231643296,30.04.2020
5061,485328278,30.04.2020
5077,178540075,02.05.2020
5038,74029482,30.04.2020
5040,43852058,30.04.2020
5078,178540075,02.05.2020
5030,466571417,29.04.2020
5032,466571417,29.04.2020
5014,304191620,29.04.2020
5015,112123934,29.04.2020
5017,697477,29.04.2020
5018,287469188,29.04.2020
5019,487774386,29.04.2020
5020,560667001,29.04.2020
5024,79033600,29.04.2020
5028,5810590,29.04.2020
5031,134759185,29.04.2020
5033,183272266,29.04.2020
5034,83778869,29.04.2020
5124,188223182,04.05.2020
5008,868418,28.04.2020
5011,170837579,28.04.2020
5012,413212286,29.04.2020
5027,422458,29.04.2020
5005,585540420,28.04.2020
4994,589568397,28.04.2020
4995,270369719,28.04.2020
5000,485328278,28.04.2020
5001,13994050,28.04.2020
5009,178540075,28.04.2020
4991,492559342,27.04.2020
4992,285300171,27.04.2020
5010,178540075,28.04.2020
4964,127801858,26.04.2020
4978,5560652,26.04.2020
4979,178540075,26.04.2020
4980,181019684,26.04.2020
4936,24256104,23.04.2020
4929,74029482,23.04.2020
4930,4554266,23.04.2020
4932,98858846,23.04.2020
4946,63201597,24.04.2020
4962,221344046,26.04.2020
4917,12599049,22.04.2020
4918,183272266,22.04.2020
4920,458498261,22.04.2020
4906,198777156,22.04.2020
4907,134288179,22.04.2020
4914,575816048,22.04.2020
4919,399968087,22.04.2020
4893,38362195,21.04.2020
4894,7536281,21.04.2020
4895,12599049,21.04.2020
4896,525069396,21.04.2020
4897,8568039,21.04.2020
4921,458498261,22.04.2020
4891,24256104,20.04.2020
4877,196553407,20.04.2020
4878,183272266,20.04.2020
4879,4749840,20.04.2020
4880,231643296,20.04.2020
4881,416007752,20.04.2020
4882,1569721,20.04.2020
4884,187841004,20.04.2020
4885,3001453,20.04.2020
4886,487774386,20.04.2020
4888,82169748,20.04.2020
4913,258887631,22.04.2020
4923,88624333,22.04.2020
4865,270369719,20.04.2020
4863,270369719,20.04.2020
4859,580782826,19.04.2020
4841,42616105,17.04.2020
4842,270369719,17.04.2020
4845,250911,17.04.2020
4847,455841761,17.04.2020
4857,510545662,19.04.2020
4922,458498261,22.04.2020
4833,180482574,16.04.2020
4836,157707436,16.04.2020
4837,385125459,16.04.2020
4838,118161509,16.04.2020
4851,25321228,17.04.2020
4828,24256104,16.04.2020
4829,7536281,16.04.2020
4835,326726083,16.04.2020
4816,261436557,15.04.2020
4806,14669187,15.04.2020
4807,102847015,15.04.2020
4808,20485637,15.04.2020
4793,85059803,14.04.2020
4794,171797458,14.04.2020
4799,44966468,14.04.2020
4811,82169748,15.04.2020
4783,37260400,14.04.2020
4785,12599049,14.04.2020
4801,11460966,14.04.2020
4774,484449483,13.04.2020
4775,88987209,13.04.2020
4776,5472158,13.04.2020
4778,160024451,13.04.2020
4780,318474530,13.04.2020
4781,118161509,13.04.2020
4784,199493900,14.04.2020
4855,570289091,18.04.2020
4757,248525108,12.04.2020
4761,368405345,12.04.2020
4741,146407998,11.04.2020
4742,158707448,11.04.2020
4753,2760824,12.04.2020
4738,171797458,11.04.2020
4739,591379457,11.04.2020
4748,157707436,11.04.2020
4758,183443984,12.04.2020
4786,12140378,14.04.2020
4730,5472158,10.04.2020
4731,5472158,10.04.2020
4694,39383952,09.04.2020
4708,238137484,09.04.2020
4710,1332,09.04.2020
4717,591379457,09.04.2020
4693,54963118,09.04.2020
4711,560667001,09.04.2020
4737,1578322,11.04.2020
4689,80962955,08.04.2020
4674,270369719,08.04.2020
4686,74029482,08.04.2020
4687,74029482,08.04.2020
4661,-135958175,07.04.2020
4719,444063329,10.04.2020
4635,489569031,07.04.2020
4637,14669187,07.04.2020
4607,564141832,05.04.2020
4608,102988680,05.04.2020
4609,5348229,05.04.2020
4615,293710561,05.04.2020
4616,154147407,05.04.2020
4619,340049663,05.04.2020
4620,46586755,05.04.2020
4621,62628638,05.04.2020
4631,258745909,06.04.2020
4671,587212201,07.04.2020
4701,180617525,09.04.2020
4728,539762070,10.04.2020
4937,173888858,23.04.2020
5029,466571417,29.04.2020
7107,170659601,01.09.2020
7342,569299606,21.09.2020
8271,560138516,02.11.2020
4589,169122993,04.04.2020
4591,143220921,04.04.2020
4599,20218921,04.04.2020
4587,173064534,03.04.2020
4578,8568039,03.04.2020
4572,326726083,02.04.2020
4565,487774386,01.04.2020
4652,329322542,07.04.2020
4553,469475332,01.04.2020
4567,321354931,01.04.2020
4508,18260780,31.03.2020
4510,697477,31.03.2020
4494,169122993,31.03.2020
4495,56006951,31.03.2020
4498,309013433,31.03.2020
4505,185498456,31.03.2020
4533,94371055,31.03.2020
4536,303348308,31.03.2020
4546,157707436,01.04.2020
4547,157707436,01.04.2020
4562,949605,01.04.2020
4568,566676578,01.04.2020
5449,328889119,26.05.2020
4488,47958617,31.03.2020
4653,329322542,07.04.2020
4823,949605,15.04.2020
4477,99649736,30.03.2020
4480,14040579,30.03.2020
4479,143868161,30.03.2020
4455,74029482,29.03.2020
4456,59760116,29.03.2020
4464,326726083,30.03.2020
4465,184627941,30.03.2020
4466,113438801,30.03.2020
4468,93416866,30.03.2020
4469,487774386,30.03.2020
4442,336268603,29.03.2020
4697,447689271,09.04.2020
4430,80433781,28.03.2020
4431,1730856,28.03.2020
4432,83618008,28.03.2020
4433,238024307,28.03.2020
4436,360993,28.03.2020
4440,260173107,28.03.2020
4483,40675398,31.03.2020
4428,85472664,28.03.2020
4417,54963118,26.03.2020
4426,244305175,27.03.2020
4411,484002030,26.03.2020
4386,336207148,25.03.2020
4388,207094660,25.03.2020
4389,697477,25.03.2020
4390,49647062,25.03.2020
4395,492559342,25.03.2020
4399,98858846,25.03.2020
4404,318474530,25.03.2020
4407,268298114,25.03.2020
4369,437035803,24.03.2020
4370,18260780,24.03.2020
4372,226931037,24.03.2020
4374,361192721,24.03.2020
4377,4554266,24.03.2020
4382,118161509,24.03.2020
4349,12599049,22.03.2020
4351,141705784,22.03.2020
4353,487774386,23.03.2020
4344,112123934,22.03.2020
4425,244305175,27.03.2020
4338,56006951,21.03.2020
4339,326726083,21.03.2020
4342,146080451,21.03.2020
4333,171797458,20.03.2020
4334,560667001,20.03.2020
4335,408416961,20.03.2020
4329,4920095,20.03.2020
4305,326726083,18.03.2020
4313,25242373,18.03.2020
4280,26926663,16.03.2020
4288,173064534,17.03.2020
4271,260173107,16.03.2020
4293,173064534,17.03.2020
4261,318474530,16.03.2020
4263,484002030,16.03.2020
4266,1730856,16.03.2020
4273,679570,16.03.2020
4283,12140378,17.03.2020
4286,118526849,17.03.2020
4315,583769108,19.03.2020
4253,54963118,15.03.2020
4251,30328083,15.03.2020
4259,118161509,16.03.2020
4298,2020083,18.03.2020
4231,261152442,14.03.2020
4232,171280435,14.03.2020
4233,12599049,14.03.2020
4235,230552774,14.03.2020
4258,19121077,16.03.2020
4227,24005291,14.03.2020
4228,77461954,14.03.2020
4249,1118842,15.03.2020
4205,158997000,13.03.2020
4206,21220877,13.03.2020
4207,225780819,13.03.2020
4209,549651033,13.03.2020
4210,7722928,13.03.2020
4213,318474530,13.03.2020
4215,532687120,13.03.2020
4216,532687120,13.03.2020
4221,17282662,14.03.2020
4222,452124361,14.03.2020
4225,189034941,14.03.2020
4234,333034013,14.03.2020
4246,5608622,14.03.2020
4248,154501655,15.03.2020
4311,238956361,18.03.2020
4224,154783555,14.03.2020
4200,36957554,13.03.2020
4197,487774386,12.03.2020
4223,421820,14.03.2020
4176,158707448,12.03.2020
4177,45367181,12.03.2020
4178,487774386,12.03.2020
4180,439148238,12.03.2020
4181,28560266,12.03.2020
4171,143868161,11.03.2020
4172,171797458,11.03.2020
4196,1305366,12.03.2020
4159,112123934,11.03.2020
4161,43852058,11.03.2020
4162,268298114,11.03.2020
4170,281214,11.03.2020
4217,2020083,13.03.2020
4152,257280772,10.03.2020
4154,487774386,10.03.2020
4156,534655310,11.03.2020
4144,74029482,10.03.2020
4145,346986559,10.03.2020
4142,14848130,09.03.2020
4127,99649736,07.03.2020
4194,100374108,12.03.2020
4112,168254645,05.03.2020
4113,99649736,05.03.2020
4115,451536081,05.03.2020
4116,52773903,06.03.2020
4094,409432912,04.03.2020
4095,1730856,04.03.2020
4100,318474530,04.03.2020
4104,186119848,04.03.2020
4077,166623744,03.03.2020
4074,271216966,03.03.2020
4075,12599049,03.03.2020
4086,112123934,04.03.2020
4106,211695662,05.03.2020
4122,279087588,06.03.2020
4083,570476753,03.03.2020
4130,253000185,08.03.2020
4198,423392419,13.03.2020
4052,153245420,02.03.2020
4054,844420,02.03.2020
4041,62744031,02.03.2020
4032,296501911,01.03.2020
4034,255983286,01.03.2020
4035,118161509,01.03.2020
4003,12599049,01.03.2020
4028,44620990,01.03.2020
4069,239902407,03.03.2020
3989,138490289,29.02.2020
3990,241845552,29.02.2020
3992,487774386,29.02.2020
3993,253676618,29.02.2020
3994,163846733,29.02.2020
3995,38576398,29.02.2020
3998,12599049,29.02.2020
4018,372490583,01.03.2020
4037,27800588,02.03.2020
4038,27800588,02.03.2020
3985,569676777,29.02.2020
3973,310789003,28.02.2020
3975,264498014,28.02.2020
3976,36353139,28.02.2020
3977,196704651,28.02.2020
3980,118161509,28.02.2020
3996,63201597,29.02.2020
3960,74029482,27.02.2020
3961,74029482,27.02.2020
3963,196704651,27.02.2020
3967,318474530,27.02.2020
3969,556301008,27.02.2020
4029,182073327,01.03.2020
3940,28905775,26.02.2020
3941,446878329,26.02.2020
3942,492057129,26.02.2020
3943,74029482,26.02.2020
3944,7799507,26.02.2020
3945,181019684,26.02.2020
3955,261436557,27.02.2020
3956,499810907,27.02.2020
3958,185985378,27.02.2020
3966,266634128,27.02.2020
3968,1305366,27.02.2020
3978,264498014,28.02.2020
4345,456356446,22.03.2020
3931,270369719,26.02.2020
3919,2137421,25.02.2020
3924,323250357,25.02.2020
3925,326726083,25.02.2020
4218,222087037,13.03.2020
3910,54087009,24.02.2020
3914,5352957,24.02.2020
3900,36113426,24.02.2020
3901,171797458,24.02.2020
3902,326726083,24.02.2020
3926,63201597,25.02.2020
3928,7722928,25.02.2020
3886,296570084,23.02.2020
3887,12599049,23.02.2020
3893,697477,23.02.2020
3894,799604,23.02.2020
3898,578068020,23.02.2020
3916,145355199,25.02.2020
3880,270369719,23.02.2020
3883,12176969,23.02.2020
3888,255983286,23.02.2020
3868,74029482,22.02.2020
3869,74029482,22.02.2020
3855,112123934,21.02.2020
3851,1674846,21.02.2020
3853,12278649,21.02.2020
3861,566211404,21.02.2020
3874,443022936,22.02.2020
3876,366754796,22.02.2020
3877,83882741,22.02.2020
3881,47958617,23.02.2020
3841,255983286,20.02.2020
3873,238137484,22.02.2020
3879,409432912,23.02.2020
3829,4290400,20.02.2020
3830,1730856,20.02.2020
3835,38576398,20.02.2020
3862,265948785,21.02.2020
3865,222087037,22.02.2020
3866,222087037,22.02.2020
3839,308059412,20.02.2020
3846,255983286,20.02.2020
3864,522497030,22.02.2020
3819,2137421,19.02.2020
3804,6440263,18.02.2020
3806,18246251,18.02.2020
3807,485328278,18.02.2020
3809,324904748,18.02.2020
3836,361192721,20.02.2020
3796,553505372,18.02.2020
3781,487774386,17.02.2020
3772,261436557,16.02.2020
3820,67550538,19.02.2020
3763,503040218,15.02.2020
3764,9379081,15.02.2020
3752,460608576,15.02.2020
3753,188773348,15.02.2020
3754,2760824,15.02.2020
3755,5352957,15.02.2020
3757,99366614,15.02.2020
3762,114972893,15.02.2020
3769,105187696,16.02.2020
3778,15920562,17.02.2020
3750,250911,14.02.2020
3738,487774386,14.02.2020
3739,112123934,14.02.2020
3771,18939554,16.02.2020
3734,250911,13.02.2020
3736,118161509,13.02.2020
3758,188223182,15.02.2020
3759,8256236,15.02.2020
3728,2844897,13.02.2020
3746,387753427,14.02.2020
3713,142039118,12.02.2020
3714,318474530,12.02.2020
3719,112123934,13.02.2020
3735,115893421,13.02.2020
3703,264498014,12.02.2020
3704,8374958,12.02.2020
3705,520763238,12.02.2020
3706,44106185,12.02.2020
3707,336268603,12.02.2020
3708,3056771,12.02.2020
3712,132884508,12.02.2020
3718,19828045,13.02.2020
3697,30307018,12.02.2020
3716,105187696,13.02.2020
3982,74029482,28.02.2020
3674,520763238,11.02.2020
3675,487774386,11.02.2020
3678,403009540,11.02.2020
3681,319578627,11.02.2020
3720,532687120,13.02.2020
3661,215010735,11.02.2020
3662,215010735,11.02.2020
3664,227043420,11.02.2020
3665,512119682,11.02.2020
3666,560667001,11.02.2020
3667,171797458,11.02.2020
3721,532687120,13.02.2020
3658,487774386,10.02.2020
3659,12599049,10.02.2020
3642,336268603,09.02.2020
3644,83618008,09.02.2020
3645,36113426,09.02.2020
3646,230842257,09.02.2020
3741,171563413,14.02.2020
3637,487774386,09.02.2020
3650,254051364,10.02.2020
3625,276370433,08.02.2020
3628,181019684,08.02.2020
3634,318474530,08.02.2020
3672,169985039,11.02.2020
3617,250911,08.02.2020
3618,318474530,08.02.2020
3611,502699013,07.02.2020
3612,79531769,07.02.2020
3621,2844897,08.02.2020
3567,560141209,06.02.2020
3586,186891258,06.02.2020
3551,1730856,06.02.2020
3552,414025680,06.02.2020
3553,5352957,06.02.2020
3554,441123181,06.02.2020
3555,171797458,06.02.2020
3557,242156192,06.02.2020
3558,1569721,06.02.2020
3560,171797458,06.02.2020
3563,21205528,06.02.2020
3564,559271394,06.02.2020
3571,118161509,06.02.2020
3585,532687120,06.02.2020
3587,312396012,06.02.2020
3610,232230138,07.02.2020
3547,326726083,06.02.2020
3534,132918716,05.02.2020
3539,7536281,05.02.2020
3543,2844897,05.02.2020
3522,12599049,05.02.2020
3506,311871689,04.02.2020
3508,38362195,04.02.2020
3509,74367,04.02.2020
